rating,genre,theater_date,dvd_date,runtime
R,Action,"Jul 27, 2007","Oct 30, 2007",118 minutes
R,Adventure,"Jul 27, 2007","Oct 30, 2007",118 minutes
R,Comedy,"Jul 27, 2007","Oct 30, 2007",118 minutes
R,Drama,"Jul 27, 2007","Oct 30, 2007",118 minutes
R,Comedy,"Feb 4, 1976","Dec 13, 2005",111 minutes
R,Drama,"Feb 4, 1976","Dec 13, 2005",111 minutes
R,Action,"Nov 21, 2007","Apr 7, 2009",122 minutes
R,Adventure,"Nov 21, 2007","Apr 7, 2009",122 minutes
R,Drama,"Nov 21, 2007","Apr 7, 2009",122 minutes
R,Mystery,"Nov 21, 2007","Apr 7, 2009",122 minutes
R,Suspense,"Nov 21, 2007","Apr 7, 2009",122 minutes
PG-13,Comedy,"Jul 16, 1993","Mar 7, 2006",116 minutes
PG-13,Drama,"Jul 16, 1993","Mar 7, 2006",116 minutes
PG-13,Musical,"Jul 16, 1993","Mar 7, 2006",116 minutes
PG-13,Performing Arts,"Jul 16, 1993","Mar 7, 2006",116 minutes
PG-13,Romance,"Jul 16, 1993","Mar 7, 2006",116 minutes
NR,Action,"Jan 16, 1954","Oct 23, 2007",89 minutes
NR,Adventure,"Jan 16, 1954","Oct 23, 2007",89 minutes
NR,Classics,"Jan 16, 1954","Oct 23, 2007",89 minutes
R,Action,"Mar 15, 2002","Jul 30, 2002",100 minutes
R,Adventure,"Mar 15, 2002","Jul 30, 2002",100 minutes
R,Horror,"Mar 15, 2002","Jul 30, 2002",100 minutes
R,Mystery,"Mar 15, 2002","Jul 30, 2002",100 minutes
R,Suspense,"Mar 15, 2002","Jul 30, 2002",100 minutes
R,Art House,"Jun 6, 2003","Oct 28, 2003",110 minutes
R,International,"Jun 6, 2003","Oct 28, 2003",110 minutes
R,Drama,"Jun 6, 2003","Oct 28, 2003",110 minutes
R,Mystery,"Jun 6, 2003","Oct 28, 2003",110 minutes
R,Suspense,"Jun 6, 2003","Oct 28, 2003",110 minutes
R,Romance,"Jun 6, 2003","Oct 28, 2003",110 minutes
R,Drama,"Oct 23, 1970","Nov 1, 2011",97 minutes
R,Horror,"Oct 23, 1970","Nov 1, 2011",97 minutes
R,Science Fiction,"Oct 23, 1970","Nov 1, 2011",97 minutes
R,Fantasy,"Oct 23, 1970","Nov 1, 2011",97 minutes
PG,Drama,"May 15, 2009","Jan 26, 2010",119 minutes
PG,Romance,"May 15, 2009","Jan 26, 2010",119 minutes
R,Drama,"Apr 7, 1993","Apr 16, 2002",117 minutes
R,Comedy,"Dec 14, 1988","May 4, 2004",126 minutes
R,Drama,"Dec 14, 1988","May 4, 2004",126 minutes
R,Action,"Mar 3, 2000","Aug 22, 2000",116 minutes
R,Adventure,"Mar 3, 2000","Aug 22, 2000",116 minutes
R,Comedy,"Mar 3, 2000","Aug 22, 2000",116 minutes
R,Drama,"Mar 3, 2000","Aug 22, 2000",116 minutes
NR,Art House,"Aug 14, 1989","Aug 17, 2004",122 minutes
NR,International,"Aug 14, 1989","Aug 17, 2004",122 minutes
NR,Drama,"Aug 14, 1989","Aug 17, 2004",122 minutes
NR,Science Fiction,"Aug 14, 1989","Aug 17, 2004",122 minutes
NR,Fantasy,"Aug 14, 1989","Aug 17, 2004",122 minutes
PG,Action,"Jul 12, 1967","Oct 31, 2000",112 minutes
PG,Adventure,"Jul 12, 1967","Oct 31, 2000",112 minutes
PG,Art House,"Jul 12, 1967","Oct 31, 2000",112 minutes
PG,International,"Jul 12, 1967","Oct 31, 2000",112 minutes
PG,Classics,"Jul 12, 1967","Oct 31, 2000",112 minutes
PG,Drama,"Jul 12, 1967","Oct 31, 2000",112 minutes
PG,Mystery,"Jul 12, 1967","Oct 31, 2000",112 minutes
PG,Suspense,"Jul 12, 1967","Oct 31, 2000",112 minutes
PG,Animation,"Feb 24, 2017","May 23, 2017",80 minutes
PG,Comedy,"Feb 24, 2017","May 23, 2017",80 minutes
PG,Kids,"Feb 24, 2017","May 23, 2017",80 minutes
PG,Family,"Feb 24, 2017","May 23, 2017",80 minutes
R,Comedy,"Nov 3, 2000","Apr 17, 2001",110 minutes
R,Drama,"Nov 3, 2000","Apr 17, 2001",110 minutes
R,Musical,"Nov 3, 2000","Apr 17, 2001",110 minutes
R,Performing Arts,"Nov 3, 2000","Apr 17, 2001",110 minutes
PG-13,Drama,"Jan 21, 2011","Apr 22, 2011",133 minutes
PG-13,Comedy,"Oct 6, 1995","Feb 23, 1999",117 minutes
PG-13,Drama,"Oct 6, 1995","Feb 23, 1999",117 minutes
PG-13,Comedy,"Oct 25, 1991","Oct 23, 2001",104 minutes
PG-13,Science Fiction,"Oct 25, 1991","Oct 23, 2001",104 minutes
PG-13,Fantasy,"Oct 25, 1991","Oct 23, 2001",104 minutes
PG-13,Romance,"Oct 25, 1991","Oct 23, 2001",104 minutes
R,Art House,"May 12, 1989","Aug 5, 2003",92 minutes
R,International,"May 12, 1989","Aug 5, 2003",92 minutes
R,Comedy,"May 12, 1989","Aug 5, 2003",92 minutes
R,Drama,"May 12, 1989","Aug 5, 2003",92 minutes
R,Romance,"May 12, 1989","Aug 5, 2003",92 minutes
R,Action,"Oct 19, 2007","Mar 4, 2008",148 minutes
R,Adventure,"Oct 19, 2007","Mar 4, 2008",148 minutes
R,Drama,"Oct 19, 2007","Mar 4, 2008",148 minutes
PG,Action,"Mar 16, 1984","Jun 15, 1998",114 minutes
PG,Adventure,"Mar 16, 1984","Jun 15, 1998",114 minutes
PG,Comedy,"Mar 16, 1984","Jun 15, 1998",114 minutes
G,Drama,"Jan 1, 1969","Sep 25, 1991",90 minutes
G,Horror,"Jan 1, 1969","Sep 25, 1991",90 minutes
G,Science Fiction,"Jan 1, 1969","Sep 25, 1991",90 minutes
G,Fantasy,"Jan 1, 1969","Sep 25, 1991",90 minutes
NR,Art House,"Oct 15, 1999","Oct 3, 2000",89 minutes
NR,International,"Oct 15, 1999","Oct 3, 2000",89 minutes
NR,Comedy,"Oct 15, 1999","Oct 3, 2000",89 minutes
NR,Drama,"Oct 15, 1999","Oct 3, 2000",89 minutes
NR,Romance,"Oct 15, 1999","Oct 3, 2000",89 minutes
PG-13,Comedy,"Apr 2, 1999","May 1, 2001",118 minutes
PG-13,Drama,"Apr 2, 1999","May 1, 2001",118 minutes
PG-13,Action,"Mar 29, 2018","Jul 3, 2018",140 minutes
PG-13,Adventure,"Mar 29, 2018","Jul 3, 2018",140 minutes
PG-13,Science Fiction,"Mar 29, 2018","Jul 3, 2018",140 minutes
PG-13,Fantasy,"Mar 29, 2018","Jul 3, 2018",140 minutes
PG-13,Art House,"Jul 8, 2011","Feb 7, 2012",99 minutes
PG-13,International,"Jul 8, 2011","Feb 7, 2012",99 minutes
PG-13,Documentary,"Jul 8, 2011","Feb 7, 2012",99 minutes
NR,Art House,"Apr 2, 2005","Sep 19, 2006",111 minutes
NR,International,"Apr 2, 2005","Sep 19, 2006",111 minutes
NR,Comedy,"Apr 2, 2005","Sep 19, 2006",111 minutes
NR,Drama,"Apr 2, 2005","Sep 19, 2006",111 minutes
NR,Art House,"Nov 23, 1995","Jan 7, 2003",114 minutes
NR,International,"Nov 23, 1995","Jan 7, 2003",114 minutes
NR,Drama,"Nov 23, 1995","Jan 7, 2003",114 minutes
PG,Action,"Jun 10, 1983","Oct 17, 2000",131 minutes
PG,Adventure,"Jun 10, 1983","Oct 17, 2000",131 minutes
PG,Drama,"Jun 10, 1983","Oct 17, 2000",131 minutes
PG,Mystery,"Jun 10, 1983","Oct 17, 2000",131 minutes
PG,Suspense,"Jun 10, 1983","Oct 17, 2000",131 minutes
NR,Art House,"Feb 5, 1991","Sep 5, 2000",108 minutes
NR,International,"Feb 5, 1991","Sep 5, 2000",108 minutes
NR,Drama,"Feb 5, 1991","Sep 5, 2000",108 minutes
NR,Romance,"Feb 5, 1991","Sep 5, 2000",108 minutes
NR,Documentary,"Oct 29, 2008","Oct 28, 2008",95 minutes
NR,Special Interest,"Oct 29, 2008","Oct 28, 2008",95 minutes
NR,Sports,"Oct 29, 2008","Oct 28, 2008",95 minutes
NR,Fitness,"Oct 29, 2008","Oct 28, 2008",95 minutes
R,Drama,"Mar 17, 2017","Jun 27, 2017",118 minutes
R,Drama,"Dec 6, 2002","May 13, 2003",106 minutes
R,Science Fiction,"Dec 6, 2002","May 13, 2003",106 minutes
R,Fantasy,"Dec 6, 2002","May 13, 2003",106 minutes
R,Comedy,"Jun 12, 1998","Nov 10, 1998",105 minutes
R,Drama,"Jun 12, 1998","Nov 10, 1998",105 minutes
PG,Drama,"Aug 3, 2007","Feb 12, 2008",120 minutes
PG,Romance,"Aug 3, 2007","Feb 12, 2008",120 minutes
PG,Documentary,"May 26, 2017","Sep 12, 2017",111 minutes
R,Drama,"Jun 14, 1996","Jan 8, 2002",118 minutes
R,Romance,"Jun 14, 1996","Jan 8, 2002",118 minutes
R,Action,"Aug 15, 1997","Jul 3, 2001",105 minutes
R,Adventure,"Aug 15, 1997","Jul 3, 2001",105 minutes
R,Drama,"Aug 15, 1997","Jul 3, 2001",105 minutes
R,Mystery,"Aug 15, 1997","Jul 3, 2001",105 minutes
R,Suspense,"Aug 15, 1997","Jul 3, 2001",105 minutes
PG-13,Art House,"Mar 3, 2000","May 2, 2005",108 minutes
PG-13,International,"Mar 3, 2000","May 2, 2005",108 minutes
PG-13,Comedy,"Mar 3, 2000","May 2, 2005",108 minutes
PG-13,Drama,"Mar 3, 2000","May 2, 2005",108 minutes
R,Comedy,"Oct 11, 2004","May 17, 2005",97 minutes
R,Drama,"Oct 11, 2004","May 17, 2005",97 minutes
R,Drama,"Aug 17, 2018","Sep 18, 2018",100 minutes
R,Mystery,"Aug 17, 2018","Sep 18, 2018",100 minutes
R,Suspense,"Aug 17, 2018","Sep 18, 2018",100 minutes
NR,Classics,"Jan 1, 1950","Jul 3, 2001",107 minutes
NR,Musical,"Jan 1, 1950","Jul 3, 2001",107 minutes
NR,Performing Arts,"Jan 1, 1950","Jul 3, 2001",107 minutes
NR,Western,"Jan 1, 1950","Jul 3, 2001",107 minutes
R,Action,"Jul 10, 1998","Jan 12, 1999",85 minutes
R,Adventure,"Jul 10, 1998","Jan 12, 1999",85 minutes
R,Art House,"Jul 10, 1998","Jan 12, 1999",85 minutes
R,International,"Jul 10, 1998","Jan 12, 1999",85 minutes
R,Drama,"Jul 10, 1998","Jan 12, 1999",85 minutes
R,Mystery,"Jul 10, 1998","Jan 12, 1999",85 minutes
R,Suspense,"Jul 10, 1998","Jan 12, 1999",85 minutes
R,Science Fiction,"Jul 10, 1998","Jan 12, 1999",85 minutes
R,Fantasy,"Jul 10, 1998","Jan 12, 1999",85 minutes
R,Special Interest,"Jul 10, 1998","Jan 12, 1999",85 minutes
PG-13,Drama,"Sep 8, 1996","Dec 20, 2005",112 minutes
PG-13,Comedy,"Jun 1, 1994","Feb 8, 2005",106 minutes
G,Action,"Jun 1, 1991","Sep 4, 2001",90 minutes
G,Adventure,"Jun 1, 1991","Sep 4, 2001",90 minutes
G,Kids,"Jun 1, 1991","Sep 4, 2001",90 minutes
G,Family,"Jun 1, 1991","Sep 4, 2001",90 minutes
G,Science Fiction,"Jun 1, 1991","Sep 4, 2001",90 minutes
G,Fantasy,"Jun 1, 1991","Sep 4, 2001",90 minutes
R,Action,"Aug 7, 2009","Dec 29, 2009",97 minutes
R,Adventure,"Aug 7, 2009","Dec 29, 2009",97 minutes
R,Mystery,"Aug 7, 2009","Dec 29, 2009",97 minutes
R,Suspense,"Aug 7, 2009","Dec 29, 2009",97 minutes
R,Action,"Feb 28, 2003","Aug 12, 2003",99 minutes
R,Adventure,"Feb 28, 2003","Aug 12, 2003",99 minutes
R,Drama,"Feb 28, 2003","Aug 12, 2003",99 minutes
R,Art House,"Jan 1, 1983","Sep 20, 2005",80 minutes
R,International,"Jan 1, 1983","Sep 20, 2005",80 minutes
R,Horror,"Jan 1, 1983","Sep 20, 2005",80 minutes
R,Science Fiction,"Jan 1, 1983","Sep 20, 2005",80 minutes
R,Fantasy,"Jan 1, 1983","Sep 20, 2005",80 minutes
PG-13,Drama,"Sep 20, 2013","Dec 10, 2013",109 minutes
PG-13,Musical,"Sep 20, 2013","Dec 10, 2013",109 minutes
PG-13,Performing Arts,"Sep 20, 2013","Dec 10, 2013",109 minutes
PG-13,Special Interest,"Sep 20, 2013","Dec 10, 2013",109 minutes
NR,Drama,"Nov 20, 2015","Feb 16, 2016",94 minutes
R,Drama,"Mar 2, 2007","Jun 26, 2007",115 minutes
NR,Classics,"Jun 21, 1955","Sep 9, 1998",98 minutes
NR,Comedy,"Jun 21, 1955","Sep 9, 1998",98 minutes
NR,Drama,"Jun 21, 1955","Sep 9, 1998",98 minutes
NR,Romance,"Jun 21, 1955","Sep 9, 1998",98 minutes
G,Action,"Feb 20, 1963","Sep 30, 2006",180 minutes
G,Adventure,"Feb 20, 1963","Sep 30, 2006",180 minutes
G,Classics,"Feb 20, 1963","Sep 30, 2006",180 minutes
G,Drama,"Feb 20, 1963","Sep 30, 2006",180 minutes
G,Western,"Feb 20, 1963","Sep 30, 2006",180 minutes
R,Horror,"May 1, 1981","May 23, 2006",87 minutes
R,Drama,"May 8, 1987","Jun 25, 2002",112 minutes
R,Horror,"Sep 23, 1983","Jun 15, 2000",90 minutes
PG-13,Comedy,"Jan 1, 1998","Jan 19, 2004",87 minutes
NR,Art House,"Jan 1, 2003","Aug 27, 2002",103 minutes
NR,International,"Jan 1, 2003","Aug 27, 2002",103 minutes
NR,Drama,"Jan 1, 2003","Aug 27, 2002",103 minutes
PG-13,Action,"Jun 16, 2008","Nov 25, 2008",92 minutes
PG-13,Adventure,"Jun 16, 2008","Nov 25, 2008",92 minutes
PG-13,Comedy,"Jun 16, 2008","Nov 25, 2008",92 minutes
PG-13,Drama,"Jun 16, 2008","Nov 25, 2008",92 minutes
PG,Art House,"Jun 10, 2005","Oct 11, 2005",120 minutes
PG,International,"Jun 10, 2005","Oct 11, 2005",120 minutes
PG,Drama,"Jun 10, 2005","Oct 11, 2005",120 minutes
PG,Faith,"Jun 10, 2005","Oct 11, 2005",120 minutes
PG,Spirituality,"Jun 10, 2005","Oct 11, 2005",120 minutes
R,Horror,"Dec 31, 1986","Aug 24, 2004",98 minutes
R,Mystery,"Dec 31, 1986","Aug 24, 2004",98 minutes
R,Suspense,"Dec 31, 1986","Aug 24, 2004",98 minutes
PG,Comedy,"Dec 17, 1999","Jan 15, 2002",131 minutes
PG,Drama,"Dec 17, 1999","Jan 15, 2002",131 minutes
PG,Science Fiction,"Dec 17, 1999","Jan 15, 2002",131 minutes
PG,Fantasy,"Dec 17, 1999","Jan 15, 2002",131 minutes
PG,Action,"Apr 19, 1973","Jan 18, 2000",114 minutes
PG,Adventure,"Apr 19, 1973","Jan 18, 2000",114 minutes
PG,Drama,"Apr 19, 1973","Jan 18, 2000",114 minutes
PG,Mystery,"Apr 19, 1973","Jan 18, 2000",114 minutes
PG,Suspense,"Apr 19, 1973","Jan 18, 2000",114 minutes
PG-13,Comedy,"Apr 14, 2006","Aug 15, 2006",83 minutes
NR,Action,"Nov 20, 1964","Mar 26, 2002",103 minutes
NR,Adventure,"Nov 20, 1964","Mar 26, 2002",103 minutes
NR,Science Fiction,"Nov 20, 1964","Mar 26, 2002",103 minutes
NR,Fantasy,"Nov 20, 1964","Mar 26, 2002",103 minutes
PG,Action,"Jun 30, 1995","Sep 7, 2004",140 minutes
PG,Adventure,"Jun 30, 1995","Sep 7, 2004",140 minutes
PG,Drama,"Jun 30, 1995","Sep 7, 2004",140 minutes
R,Horror,"Apr 14, 2002","Aug 19, 2003",92 minutes
PG,Drama,"Nov 20, 1981","Nov 16, 2004",155 minutes
R,Animation,"Aug 12, 2016","Nov 8, 2016",89 minutes
R,Comedy,"Aug 12, 2016","Nov 8, 2016",89 minutes
NR,Action,"Apr 10, 1966","Feb 23, 1999",89 minutes
NR,Adventure,"Apr 10, 1966","Feb 23, 1999",89 minutes
NR,Art House,"Apr 10, 1966","Feb 23, 1999",89 minutes
NR,International,"Apr 10, 1966","Feb 23, 1999",89 minutes
NR,Drama,"Apr 10, 1966","Feb 23, 1999",89 minutes
PG,Action,"Jun 1, 1975","Jul 11, 2000",124 minutes
PG,Adventure,"Jun 1, 1975","Jul 11, 2000",124 minutes
PG,Drama,"Jun 1, 1975","Jul 11, 2000",124 minutes
PG,Mystery,"Jun 1, 1975","Jul 11, 2000",124 minutes
PG,Suspense,"Jun 1, 1975","Jul 11, 2000",124 minutes
R,Art House,"Aug 1, 1981","Sep 4, 2001",127 minutes
R,International,"Aug 1, 1981","Sep 4, 2001",127 minutes
R,Drama,"Aug 1, 1981","Sep 4, 2001",127 minutes
R,Romance,"Aug 1, 1981","Sep 4, 2001",127 minutes
PG,Action,"May 25, 1983","Sep 12, 2006",133 minutes
PG,Adventure,"May 25, 1983","Sep 12, 2006",133 minutes
PG,Drama,"May 25, 1983","Sep 12, 2006",133 minutes
PG,Science Fiction,"May 25, 1983","Sep 12, 2006",133 minutes
PG,Fantasy,"May 25, 1983","Sep 12, 2006",133 minutes
R,Action,"Sep 4, 2015","Dec 22, 2015",103 minutes
R,Adventure,"Sep 4, 2015","Dec 22, 2015",103 minutes
R,Art House,"Sep 4, 2015","Dec 22, 2015",103 minutes
R,International,"Sep 4, 2015","Dec 22, 2015",103 minutes
R,Drama,"Sep 4, 2015","Dec 22, 2015",103 minutes
PG,Comedy,"Mar 30, 1988","Jun 26, 1997",93 minutes
PG,Horror,"Mar 30, 1988","Jun 26, 1997",93 minutes
PG,Science Fiction,"Mar 30, 1988","Jun 26, 1997",93 minutes
PG,Fantasy,"Mar 30, 1988","Jun 26, 1997",93 minutes
R,Action,"Dec 4, 2015","Feb 9, 2016",104 minutes
R,Adventure,"Dec 4, 2015","Feb 9, 2016",104 minutes
R,Art House,"Dec 4, 2015","Feb 9, 2016",104 minutes
R,International,"Dec 4, 2015","Feb 9, 2016",104 minutes
R,Drama,"Dec 4, 2015","Feb 9, 2016",104 minutes
R,Mystery,"Dec 4, 2015","Feb 9, 2016",104 minutes
R,Suspense,"Dec 4, 2015","Feb 9, 2016",104 minutes
NR,Horror,"Jul 3, 1958","Jun 17, 1998",78 minutes
NR,Mystery,"Jul 3, 1958","Jun 17, 1998",78 minutes
NR,Suspense,"Jul 3, 1958","Jun 17, 1998",78 minutes
R,Action,"Aug 7, 2008","Aug 4, 2009",111 minutes
R,Adventure,"Aug 7, 2008","Aug 4, 2009",111 minutes
R,Science Fiction,"Aug 7, 2008","Aug 4, 2009",111 minutes
R,Fantasy,"Aug 7, 2008","Aug 4, 2009",111 minutes
R,Art House,"Feb 18, 2000","Jun 27, 2000",109 minutes
R,International,"Feb 18, 2000","Jun 27, 2000",109 minutes
R,Comedy,"Feb 18, 2000","Jun 27, 2000",109 minutes
R,Drama,"Feb 18, 2000","Jun 27, 2000",109 minutes
PG-13,Animation,"Jul 11, 2001","Oct 23, 2001",106 minutes
PG-13,Science Fiction,"Jul 11, 2001","Oct 23, 2001",106 minutes
PG-13,Fantasy,"Jul 11, 2001","Oct 23, 2001",106 minutes
PG,Classics,"Jun 17, 1971","Jan 6, 2003",95 minutes
PG,Drama,"Jun 17, 1971","Jan 6, 2003",95 minutes
PG,Mystery,"Jun 17, 1971","Jan 6, 2003",95 minutes
PG,Suspense,"Jun 17, 1971","Jan 6, 2003",95 minutes
PG,Comedy,"Dec 10, 1993","Feb 20, 2001",106 minutes
R,Art House,"Jun 1, 1994","Apr 20, 1994",115 minutes
R,International,"Jun 1, 1994","Apr 20, 1994",115 minutes
R,Drama,"Jun 1, 1994","Apr 20, 1994",115 minutes
NR,Action,"Oct 1, 1929","Oct 24, 2006",290 minutes
NR,Adventure,"Oct 1, 1929","Oct 24, 2006",290 minutes
NR,Classics,"Oct 1, 1929","Oct 24, 2006",290 minutes
NR,Documentary,"Oct 1, 1929","Oct 24, 2006",290 minutes
PG-13,Comedy,"Jul 14, 2006","Nov 7, 2006",90 minutes
PG,Comedy,"Nov 23, 1988","Jun 1, 2004",116 minutes
PG,Drama,"Nov 23, 1988","Jun 1, 2004",116 minutes
PG,Science Fiction,"Nov 23, 1988","Jun 1, 2004",116 minutes
PG,Fantasy,"Nov 23, 1988","Jun 1, 2004",116 minutes
PG-13,Action,"Sep 30, 1994","Nov 1, 1998",112 minutes
PG-13,Adventure,"Sep 30, 1994","Nov 1, 1998",112 minutes
PG-13,Drama,"Sep 30, 1994","Nov 1, 1998",112 minutes
PG-13,Mystery,"Sep 30, 1994","Nov 1, 1998",112 minutes
PG-13,Suspense,"Sep 30, 1994","Nov 1, 1998",112 minutes
PG-13,Action,"Jul 19, 1985","Jul 22, 2014",92 minutes
PG-13,Adventure,"Jul 19, 1985","Jul 22, 2014",92 minutes
PG-13,Drama,"Jul 19, 1985","Jul 22, 2014",92 minutes
R,Drama,"Mar 20, 1992","Aug 26, 1997",127 minutes
R,Horror,"Mar 20, 1992","Aug 26, 1997",127 minutes
R,Mystery,"Mar 20, 1992","Aug 26, 1997",127 minutes
R,Suspense,"Mar 20, 1992","Aug 26, 1997",127 minutes
R,Romance,"Mar 20, 1992","Aug 26, 1997",127 minutes
R,Drama,"Sep 6, 1984","Dec 16, 1997",158 minutes
R,Musical,"Sep 6, 1984","Dec 16, 1997",158 minutes
R,Performing Arts,"Sep 6, 1984","Dec 16, 1997",158 minutes
PG,Action,"Jan 1, 1966","Aug 14, 2001",102 minutes
PG,Adventure,"Jan 1, 1966","Aug 14, 2001",102 minutes
PG,Art House,"Jan 1, 1966","Aug 14, 2001",102 minutes
PG,International,"Jan 1, 1966","Aug 14, 2001",102 minutes
PG,Classics,"Jan 1, 1966","Aug 14, 2001",102 minutes
PG,Drama,"Jan 1, 1966","Aug 14, 2001",102 minutes
PG,Mystery,"Jan 1, 1966","Aug 14, 2001",102 minutes
PG,Suspense,"Jan 1, 1966","Aug 14, 2001",102 minutes
PG-13,Comedy,"Mar 10, 2006","Jun 27, 2006",96 minutes
PG-13,Drama,"Mar 10, 2006","Jun 27, 2006",96 minutes
PG-13,Romance,"Mar 10, 2006","Jun 27, 2006",96 minutes
R,Art House,"Sep 10, 1988","Feb 26, 1992",121 minutes
R,International,"Sep 10, 1988","Feb 26, 1992",121 minutes
R,Comedy,"Sep 10, 1988","Feb 26, 1992",121 minutes
R,Drama,"Sep 10, 1988","Feb 26, 1992",121 minutes
PG-13,Action,"Jul 16, 2004","Dec 14, 2004",115 minutes
PG-13,Adventure,"Jul 16, 2004","Dec 14, 2004",115 minutes
PG-13,Mystery,"Jul 16, 2004","Dec 14, 2004",115 minutes
PG-13,Suspense,"Jul 16, 2004","Dec 14, 2004",115 minutes
PG-13,Science Fiction,"Jul 16, 2004","Dec 14, 2004",115 minutes
PG-13,Fantasy,"Jul 16, 2004","Dec 14, 2004",115 minutes
PG-13,Drama,"Jun 1, 2018","Aug 21, 2018",120 minutes
PG-13,Romance,"Jun 1, 2018","Aug 21, 2018",120 minutes
NR,Classics,"Jan 1, 1961","Nov 7, 2006",133 minutes
NR,Comedy,"Jan 1, 1961","Nov 7, 2006",133 minutes
NR,Musical,"Jan 1, 1961","Nov 7, 2006",133 minutes
NR,Performing Arts,"Jan 1, 1961","Nov 7, 2006",133 minutes
NR,Romance,"Jan 1, 1961","Nov 7, 2006",133 minutes
R,Comedy,"Apr 27, 2001","Oct 9, 2001",93 minutes
R,Comedy,"Jan 1, 1993","Jul 6, 1994",124 minutes
R,Drama,"Jan 1, 1993","Jul 6, 1994",124 minutes
R,Faith,"Jan 1, 1993","Jul 6, 1994",124 minutes
R,Spirituality,"Jan 1, 1993","Jul 6, 1994",124 minutes
NR,Comedy,"Jan 11, 2013","Feb 25, 2013",147 minutes
NR,Romance,"Jan 11, 2013","Feb 25, 2013",147 minutes
R,Art House,"Dec 5, 2003","Jul 6, 2004",94 minutes
R,International,"Dec 5, 2003","Jul 6, 2004",94 minutes
R,Drama,"Dec 5, 2003","Jul 6, 2004",94 minutes
PG-13,Action,"Jan 14, 2011","May 3, 2011",119 minutes
PG-13,Adventure,"Jan 14, 2011","May 3, 2011",119 minutes
PG-13,Comedy,"Jan 14, 2011","May 3, 2011",119 minutes
PG-13,Science Fiction,"Jan 14, 2011","May 3, 2011",119 minutes
PG-13,Fantasy,"Jan 14, 2011","May 3, 2011",119 minutes
PG,Comedy,"Apr 13, 2012","Jul 17, 2012",92 minutes
R,Horror,"Mar 17, 2000","Sep 26, 2000",98 minutes
R,Mystery,"Mar 17, 2000","Sep 26, 2000",98 minutes
R,Suspense,"Mar 17, 2000","Sep 26, 2000",98 minutes
PG-13,Art House,"Apr 20, 2001","Sep 18, 2001",108 minutes
PG-13,International,"Apr 20, 2001","Sep 18, 2001",108 minutes
PG-13,Drama,"Apr 20, 2001","Sep 18, 2001",108 minutes
PG,Comedy,"Apr 3, 1992","May 6, 2003",91 minutes
PG,Romance,"Apr 3, 1992","May 6, 2003",91 minutes
R,Action,"May 3, 1985","Nov 21, 2000",100 minutes
R,Adventure,"May 3, 1985","Nov 21, 2000",100 minutes
R,Drama,"May 3, 1985","Nov 21, 2000",100 minutes
NR,Classics,"Dec 11, 1952","Jun 14, 2005",91 minutes
NR,Drama,"Dec 11, 1952","Jun 14, 2005",91 minutes
R,Comedy,"Jun 11, 2010","Dec 14, 2010",84 minutes
R,Documentary,"Jun 11, 2010","Dec 14, 2010",84 minutes
R,Television,"Jun 11, 2010","Dec 14, 2010",84 minutes
PG-13,Drama,"Jun 2, 1995","Sep 25, 1997",135 minutes
PG-13,Romance,"Jun 2, 1995","Sep 25, 1997",135 minutes
R,Art House,"Jun 17, 1971","Aug 7, 2001",93 minutes
R,International,"Jun 17, 1971","Aug 7, 2001",93 minutes
R,Comedy,"Jun 17, 1971","Aug 7, 2001",93 minutes
R,Horror,"Jun 17, 1971","Aug 7, 2001",93 minutes
R,Drama,"Jun 1, 1998","Jun 8, 1999",90 minutes
PG-13,Drama,"Jan 9, 2015","May 5, 2015",127 minutes
PG-13,Comedy,"Sep 12, 2003","Jun 1, 2004",116 minutes
PG-13,Drama,"Sep 12, 2003","Jun 1, 2004",116 minutes
R,Horror,"Dec 31, 2001","Sep 3, 2002",89 minutes
G,Animation,"Apr 23, 2004","Aug 24, 2004",73 minutes
G,Kids,"Apr 23, 2004","Aug 24, 2004",73 minutes
G,Family,"Apr 23, 2004","Aug 24, 2004",73 minutes
PG-13,Comedy,"Apr 19, 1996","Sep 3, 2002",90 minutes
PG,Comedy,"Dec 23, 2011","Apr 3, 2012",126 minutes
PG,Drama,"Dec 23, 2011","Apr 3, 2012",126 minutes
PG,Action,"Apr 1, 1976","Jun 7, 2005",104 minutes
PG,Adventure,"Apr 1, 1976","Jun 7, 2005",104 minutes
PG,Comedy,"Apr 1, 1976","Jun 7, 2005",104 minutes
PG,Western,"Apr 1, 1976","Jun 7, 2005",104 minutes
PG-13,Comedy,"Jul 6, 1988","May 3, 2005",90 minutes
R,Action,"Jan 30, 1998","Oct 13, 1998",106 minutes
R,Adventure,"Jan 30, 1998","Oct 13, 1998",106 minutes
R,Mystery,"Jan 30, 1998","Oct 13, 1998",106 minutes
R,Suspense,"Jan 30, 1998","Oct 13, 1998",106 minutes
R,Science Fiction,"Jan 30, 1998","Oct 13, 1998",106 minutes
R,Fantasy,"Jan 30, 1998","Oct 13, 1998",106 minutes
R,Action,"Jan 1, 2004","Aug 2, 2005",94 minutes
R,Adventure,"Jan 1, 2004","Aug 2, 2005",94 minutes
R,Drama,"Jan 1, 2004","Aug 2, 2005",94 minutes
R,Mystery,"Jan 1, 2004","Aug 2, 2005",94 minutes
R,Suspense,"Jan 1, 2004","Aug 2, 2005",94 minutes
R,Science Fiction,"Jan 1, 2004","Aug 2, 2005",94 minutes
